History,Members,Depth,Payoff Vector P1,Payoff Vector P2,Player,Sons,Parents
/?J/P1:c/P2:raise2/P1:c/C:T/P1:raise4,"['/C:9J/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:TJ/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:JJ/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:QJ/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:KJ/P1:c/P2:raise2/P1:c/C:T/P1:raise4']",6,"[-11.0, -7.0, -7.0, 3.0, 11.0, -7.0, 7.0, 3.0, 0.0, -7.0, 0.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, -7.0, 7.0, 3.0]","[11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]",2,[],[413]
/?K/P1:c/P2:c/C:T/P1:c,"['/C:9K/P1:c/P2:c/C:T/P1:c', '/C:TK/P1:c/P2:c/C:T/P1:c', '/C:JK/P1:c/P2:c/C:T/P1:c', '/C:QK/P1:c/P2:c/C:T/P1:c', '/C:KK/P1:c/P2:c/C:T/P1:c']",5,"[-9.0, 5.0, -5.0, -1.0, -1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 0.0, 5.0, 0.0, -1.0, 0.0]","[9.0, -5.0, 5.0, 1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0]",2,[763],[434]
/?9/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4,"['/C:99/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:T9/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:J9/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:Q9/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:K9/P1:c/P2:c/C:T/P1:c/P2:raise4/P1:raise4']",7,"[0.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0]","[0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]",2,[],"[494, 576]"
/?T/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4,"['/C:9T/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4', '/C:TT/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4', '/C:JT/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4', '/C:QT/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4', '/C:KT/P1:c/P2:c/C:K/P1:c/P2:raise4/P1:raise4']",7,"[-9.0, 5.0, 0.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0]","[9.0, -5.0, 0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]",2,[],"[487, 514]"
/?Q/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4,"['/C:9Q/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:TQ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:JQ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:KQ/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4/P1:raise4']",8,"[-11.0, 7.0, -11.0, 7.0, -11.0, 7.0, -11.0, 7.0]","[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 11.0, -7.0]",2,[],"[406, 742]"
/?T/P1:c/P2:c/C:K/P1:raise4,"['/C:9T/P1:c/P2:c/C:K/P1:raise4', '/C:TT/P1:c/P2:c/C:K/P1:raise4', '/C:JT/P1:c/P2:c/C:K/P1:raise4', '/C:QT/P1:c/P2:c/C:K/P1:raise4', '/C:KT/P1:c/P2:c/C:K/P1:raise4']",5,"[-9.0, -5.0, -5.0, 1.0, 0.0, -5.0, 0.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0]","[9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]",2,[],[487]
/?Q/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4,"['/C:9Q/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:TQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:JQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:QQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4/P1:raise4']",8,"[-13.0, 9.0, 13.0, 9.0, -13.0, 9.0, 0.0, 9.0, 13.0, 9.0]","[13.0, -9.0, -13.0, -9.0, 13.0, -9.0, 0.0, -9.0, -13.0, -9.0]",2,[],"[603, 655]"
/?K/P1:c/P2:raise2/P1:c/C:9/P1:c,"['/C:9K/P1:c/P2:raise2/P1:c/C:9/P1:c', '/C:TK/P1:c/P2:raise2/P1:c/C:9/P1:c', '/C:JK/P1:c/P2:raise2/P1:c/C:9/P1:c', '/C:QK/P1:c/P2:raise2/P1:c/C:9/P1:c', '/C:KK/P1:c/P2:raise2/P1:c/C:9/P1:c']",6,"[11.0, 7.0, 7.0, -3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0]","[-11.0, -7.0, -7.0, 3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0]",2,[680],[434]
/?J/P1:c/P2:raise2/P1:c/C:Q/P1:raise4,"['/C:9J/P1:c/P2:raise2/P1:c/C:Q/P1:raise4', '/C:TJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4', '/C:JJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4', '/C:QJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4', '/C:KJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4']",6,"[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, -7.0, 7.0, 3.0]","[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]",2,[],[413]
/?J/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4,"['/C:9J/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:TJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:JJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:QJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4', '/C:KJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4/P1:raise4']",7,"[-11.0, 7.0, -11.0, 7.0, 0.0, 7.0, 11.0, 7.0, 11.0, 7.0]","[11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",2,[],"[697, 776]"
/?J/P1:raise2/P2:raise2/P1:c/C:Q/P1:c,"['/C:9J/P1:raise2/P2:raise2/P1:c/C:Q/P1:c', '/C:TJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:c', '/C:JJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:c', '/C:QJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:c', '/C:KJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:c']",6,"[-13.0, 9.0, -9.0, -5.0, -5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]","[13.0, -9.0, 9.0, 5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0]",2,[532],[697]
/?T/P1:c/P2:raise2/P1:c/C:T/P1:raise4,"['/C:9T/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:JT/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:QT/P1:c/P2:raise2/P1:c/C:T/P1:raise4', '/C:KT/P1:c/P2:raise2/P1:c/C:T/P1:raise4']",6,"[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0]","[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",2,[],[487]
/?J/P1:c/P2:raise2/P1:c/C:J/P1:c,"['/C:9J/P1:c/P2:raise2/P1:c/C:J/P1:c', '/C:TJ/P1:c/P2:raise2/P1:c/C:J/P1:c', '/C:QJ/P1:c/P2:raise2/P1:c/C:J/P1:c', '/C:KJ/P1:c/P2:raise2/P1:c/C:J/P1:c']",6,"[-11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0]","[11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0]",2,[467],[413]
/?K/P1:c/P2:c/C:Q/P1:raise4,"['/C:9K/P1:c/P2:c/C:Q/P1:raise4', '/C:TK/P1:c/P2:c/C:Q/P1:raise4', '/C:JK/P1:c/P2:c/C:Q/P1:raise4', '/C:QK/P1:c/P2:c/C:Q/P1:raise4', '/C:KK/P1:c/P2:c/C:Q/P1:raise4']",5,"[-9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0, 9.0, -5.0, 5.0, 1.0, 0.0, -5.0, 0.0, 1.0]","[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, -9.0, 5.0, -5.0, -1.0, 0.0, 5.0, 0.0, -1.0]",2,[],[434]
/?Q/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4,"['/C:9Q/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:TQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:JQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:QQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4/P1:raise4']",8,"[-13.0, 9.0, -13.0, 9.0, 13.0, 9.0, 0.0, 9.0, 13.0, 9.0]","[13.0, -9.0, 13.0, -9.0, -13.0, -9.0, 0.0, -9.0, -13.0, -9.0]",2,[],"[655, 668]"
/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4,"['/C:9Q/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4', '/C:TQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4', '/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4', '/C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4', '/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4']",7,"[-13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0]","[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0]",2,[],"[445, 742]"
/?J/P1:raise2/P2:c/C:J/P1:c,"['/C:9J/P1:raise2/P2:c/C:J/P1:c', '/C:TJ/P1:raise2/P2:c/C:J/P1:c', '/C:QJ/P1:raise2/P2:c/C:J/P1:c', '/C:KJ/P1:raise2/P2:c/C:J/P1:c']",5,"[-11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0]","[11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0]",2,[432],[697]
/?Q/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4,"['/C:9Q/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4', '/C:TQ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4', '/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4', '/C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4', '/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4']",7,"[-13.0, -9.0, -9.0, 5.0, 13.0, -9.0, 9.0, 5.0, -13.0, -9.0, -9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0]","[13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0]",2,[],"[445, 742]"
/?9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4,"['/C:99/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:T9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:J9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:Q9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4', '/C:K9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4/P1:raise4']",9,"[0.0, 9.0, 13.0, 9.0, 13.0, 9.0, 13.0, 9.0, 13.0, 9.0]","[0.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0]",2,[],"[430, 496, 576]"
/?K/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4,"['/C:9K/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:TK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:JK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:QK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4', '/C:KK/P1:raise2/P2:c/C:J/P1:c/P2:raise4/P1:raise4']",7,"[-11.0, 7.0, -11.0, 7.0, 11.0, 7.0, -11.0, 7.0, 0.0, 7.0]","[11.0, -7.0, 11.0, -7.0, -11.0, -7.0, 11.0, -7.0, 0.0, -7.0]",2,[],"[615, 658]"
/?Q/P1:raise2/P2:c/C:T/P1:c,"['/C:9Q/P1:raise2/P2:c/C:T/P1:c', '/C:TQ/P1:raise2/P2:c/C:T/P1:c', '/C:JQ/P1:raise2/P2:c/C:T/P1:c', '/C:QQ/P1:raise2/P2:c/C:T/P1:c', '/C:KQ/P1:raise2/P2:c/C:T/P1:c']",5,"[-11.0, 7.0, -7.0, -3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 11.0, 7.0, 7.0, -3.0, 3.0]","[11.0, -7.0, 7.0, 3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -3.0]",2,[683],[655]
/?J/P1:c/P2:raise2/P1:c/C:Q/P1:c,"['/C:9J/P1:c/P2:raise2/P1:c/C:Q/P1:c', '/C:TJ/P1:c/P2:raise2/P1:c/C:Q/P1:c', '/C:JJ/P1:c/P2:raise2/P1:c/C:Q/P1:c', '/C:QJ/P1:c/P2:raise2/P1:c/C:Q/P1:c', '/C:KJ/P1:c/P2:raise2/P1:c/C:Q/P1:c']",6,"[-11.0, 7.0, -7.0, -3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]","[11.0, -7.0, 7.0, 3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0]",2,[476],[413]
/?Q/P1:c/P2:c/C:J/P1:c,"['/C:9Q/P1:c/P2:c/C:J/P1:c', '/C:TQ/P1:c/P2:c/C:J/P1:c', '/C:JQ/P1:c/P2:c/C:J/P1:c', '/C:QQ/P1:c/P2:c/C:J/P1:c', '/C:KQ/P1:c/P2:c/C:J/P1:c']",5,"[-9.0, 5.0, -5.0, -1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 9.0, 5.0, 5.0, -1.0, 1.0]","[9.0, -5.0, 5.0, 1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -1.0]",2,[708],[742]
/?K/P1:raise2/P2:raise2/P1:c/C:T/P1:c,"['/C:9K/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:TK/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:JK/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:QK/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:KK/P1:raise2/P2:raise2/P1:c/C:T/P1:c']",6,"[-13.0, 9.0, -9.0, -5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, 9.0, 0.0, -5.0, 0.0]","[13.0, -9.0, 9.0, 5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0]",2,[520],[615]
/?K/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4,"['/C:9K/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4', '/C:TK/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4', '/C:JK/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4', '/C:QK/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4', '/C:KK/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4']",6,"[-13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 0.0, -9.0, 0.0, 5.0]","[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0]",2,[],[615]
/?K/P1:c/P2:raise2/P1:raise2,"['/C:9K/P1:c/P2:raise2/P1:raise2', '/C:TK/P1:c/P2:raise2/P1:raise2', '/C:JK/P1:c/P2:raise2/P1:raise2', '/C:QK/P1:c/P2:raise2/P1:raise2', '/C:KK/P1:c/P2:raise2/P1:raise2']",4,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0]","[-13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, -3.0]",2,"[416, 424, 447, 449, 471, 479, 509, 518, 628, 642, 654, 673, 705, 731, 759]",[434]
/?Q/P1:raise2/P2:raise2/P1:c/C:T/P1:c,"['/C:9Q/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:TQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:JQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:QQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:T/P1:c']",6,"[-13.0, 9.0, -9.0, -5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 13.0, 9.0, 9.0, -5.0, 5.0]","[13.0, -9.0, 9.0, 5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -5.0]",2,[583],[655]
/?Q/P1:c/P2:c/C:9/P1:c,"['/C:9Q/P1:c/P2:c/C:9/P1:c', '/C:TQ/P1:c/P2:c/C:9/P1:c', '/C:JQ/P1:c/P2:c/C:9/P1:c', '/C:QQ/P1:c/P2:c/C:9/P1:c', '/C:KQ/P1:c/P2:c/C:9/P1:c']",5,"[9.0, 5.0, 5.0, -1.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 9.0, 5.0, 5.0, -1.0, 1.0]","[-9.0, -5.0, -5.0, 1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -1.0]",2,[660],[742]
