History,History_Structure,Depth,Payoff,Player,Real_Parents,Actions,Probability,Index_Members,Map_Clust,Actions_Prob
/Q?/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,10,7,"[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 11.0, -7.0]",1,[363],"['c', 'f']",0.022222222222222227,"[5906, 6296, 6686, 7391]",[114],"[0.5, 0.5]"
/Q?/P1:c/P2:c/C:Q/P1:raise4/P2:raise4,4,6,"[9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 9.0, -5.0]",1,[314],"['c', 'f']",0.022222222222222227,"[5984, 6374, 6764, 7469]",[66],"[0.5, 0.5]"
/J?/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,11,7,"[13.0, -9.0, 13.0, -9.0, 13.0, -9.0, 13.0, -9.0]",1,[108],"['c', 'f']",0.022222222222222227,"[3782, 4172, 4877, 5267]",[116],"[0.5, 0.5]"
/T?/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,10,7,"[11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[205],"['c', 'f']",0.04444444444444445,"[2141, 2471, 2846, 3236, 3626]",[109],"[0.5, 0.5]"
/T?/P1:raise2/P2:c/C:9/P1:c/P2:raise4,6,6,"[-11.0, 7.0, -7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[276],"['raise4', 'c', 'f']",0.04444444444444445,"[1964, 2339, 2669, 3059, 3449]",[62],"[1.0, 0.0, 0.0]"
/Q?/P1:c/P2:raise2/P1:c/C:9,16,5,"[-11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[138],"['raise4', 'c']",0.04444444444444445,"[5873, 6263, 6653, 6998, 7358]",[29],"[0.5, 0.5]"
/Q?/P1:raise2/P2:raise2/P1:c/C:K,7,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[155],"['raise4', 'c']",0.04444444444444445,"[5699, 6089, 6479, 6854, 7184]",[24],"[0.5, 0.5]"
/Q?/P1:raise2/P2:raise2/P1:c/C:J,7,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[155],"['raise4', 'c']",0.04444444444444445,"[5669, 6059, 6449, 6839, 7154]",[24],"[0.5, 0.5]"
/T?/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4,5,7,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0]",1,[268],"['raise4', 'c', 'f']",0.022222222222222227,"[1901, 2606, 2996, 3386]",[97],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/Q?/P1:raise2/P2:raise2/P1:c/C:Q,7,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[155],"['raise4', 'c']",0.022222222222222227,"[5684, 6074, 6464, 7169]",[26],"[0.5, 0.5]"
/T?/P1:c/P2:raise2/P1:c/C:Q/P1:c/P2:raise4,8,7,"[11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[210],"['raise4', 'c', 'f']",0.04444444444444445,"[2165, 2495, 2870, 3260, 3650]",[103],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/Q?/P1:raise2/P2:raise2/P1:c/C:T,7,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[155],"['raise4', 'c']",0.04444444444444445,"[5654, 6044, 6434, 6824, 7139]",[25],"[0.5, 0.5]"
/Q?/P1:c/P2:raise2/P1:c/C:T,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[138],"['raise4', 'c']",0.04444444444444445,"[5888, 6278, 6668, 7013, 7373]",[30],"[0.5, 0.5]"
/Q?/P1:c/P2:raise2/P1:c/C:Q,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[138],"['raise4', 'c']",0.022222222222222227,"[5918, 6308, 6698, 7403]",[31],"[0.5, 0.5]"
/Q?/P1:c/P2:raise2/P1:c/C:K,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[138],"['raise4', 'c']",0.04444444444444445,"[5933, 6323, 6713, 7043, 7418]",[27],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,10,7,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[162],"['c', 'f']",0.04444444444444445,"[236, 611, 1001, 1391, 1781]",[109],"[0.5, 0.5]"
/Q?/P1:raise2/P2:raise2/P1:c/C:9,7,5,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[155],"['raise4', 'c']",0.04444444444444445,"[5639, 6029, 6419, 6809, 7124]",[22],"[0.5, 0.5]"
/K?/P1:c/P2:c/C:K/P1:raise4/P2:raise4,4,6,"[9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 9.0, -5.0]",1,[6],"['c', 'f']",0.022222222222222227,"[7874, 8264, 8654, 9044]",[66],"[0.5, 0.5]"
/9?/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,11,7,"[0.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[242],"['c', 'f']",0.04444444444444445,"[32, 362, 752, 1142, 1532]",[113],"[0.0, 1.0]"
/K?/P1:raise2/P2:c/C:J/P1:c/P2:raise4,6,6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0]",1,[334],"['raise4', 'c', 'f']",0.04444444444444445,"[7619, 8009, 8399, 8789, 9164]",[61],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/K?/P1:raise2/P2:c/C:T/P1:c/P2:raise4,6,6,"[11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0]",1,[327],"['raise4', 'c', 'f']",0.04444444444444445,"[7604, 7994, 8384, 8774, 9149]",[63],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/Q?/P1:c/P2:c/C:9/P1:raise4/P2:raise4,4,6,"[-9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 0.0, -5.0, -9.0, -5.0]",1,[306],"['c', 'f']",0.04444444444444445,"[5939, 6329, 6719, 7049, 7424]",[58],"[0.5, 0.5]"
/Q?/P1:c/P2:c/C:T/P1:raise4/P2:raise4,4,6,"[9.0, -5.0, -9.0, -5.0, 9.0, -5.0, 0.0, -5.0, -9.0, -5.0]",1,[315],"['c', 'f']",0.04444444444444445,"[5954, 6344, 6734, 7064, 7439]",[56],"[0.5, 0.5]"
/9?/P1:raise2/P2:c/C:T/P1:raise4/P2:raise4,14,6,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[125],"['c', 'f']",0.04444444444444445,"[65, 410, 800, 1190, 1580]",[69],"[1.0, 0.0]"
/J?/P1:raise2/P2:c/C:9/P1:raise4/P2:raise4,14,6,"[-11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[84],"['c', 'f']",0.04444444444444445,"[3830, 4220, 4595, 4925, 5315]",[67],"[0.5, 0.5]"
/Q?/P1:c/P2:c/C:9/P1:c/P2:raise4,0,6,"[-9.0, 5.0, -5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0]",1,[306],"['raise4', 'c', 'f']",0.04444444444444445,"[5948, 6338, 6728, 7058, 7433]",[55],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/J?/P1:c/P2:c/C:9/P1:c/P2:raise4,0,6,"[-9.0, 5.0, -5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]",1,[88],"['raise4', 'c', 'f']",0.04444444444444445,"[4073, 4463, 4793, 5168, 5558]",[55],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:raise4/P2:raise4,2,8,"[0.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[181],"['c', 'f']",0.04444444444444445,"[128, 488, 878, 1268, 1658]",[142],"[1.0, 0.0]"
/K?/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4,5,7,"[13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0]",1,[25],"['raise4', 'c', 'f']",0.04444444444444445,"[7526, 7916, 8306, 8696, 9086]",[101],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4,8,7,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[169],"['raise4', 'c', 'f']",0.022222222222222227,"[560, 950, 1340, 1730]",[115],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/J?/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4,10,7,"[11.0, -7.0, -11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[158],"['c', 'f']",0.04444444444444445,"[4001, 4391, 4736, 5096, 5486]",[106],"[0.5, 0.5]"
/K?/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,11,7,"[13.0, -9.0, 13.0, -9.0, 13.0, -9.0, 13.0, -9.0]",1,[19],"['c', 'f']",0.022222222222222227,"[7562, 7952, 8342, 8732]",[116],"[0.5, 0.5]"
/9?/P1:c/P2:c/C:Q/P1:raise4/P2:raise4,4,6,"[0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]",1,[74],"['c', 'f']",0.04444444444444445,"[284, 674, 1064, 1454, 1844]",[59],"[0.5, 0.5]"
/Q?/P1:raise2/P2:c/C:9/P1:raise4/P2:raise4,14,6,"[-11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0]",1,[346],"['c', 'f']",0.04444444444444445,"[5705, 6095, 6485, 6860, 7190]",[67],"[0.5, 0.5]"
/Q?,13,1,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 1.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 1.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]",1,[],"['raise2', 'c']",0.2,"[6014, 6404, 6794, 7109, 7499]",[1],"[0.5, 0.5]"
/J?/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4,8,7,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[288],"['raise4', 'c', 'f']",0.022222222222222227,"[4025, 4415, 5120, 5510]",[115],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/T?/P1:raise2/P2:raise2/P1:c/C:Q/P1:c/P2:raise4,5,7,"[13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[269],"['raise4', 'c', 'f']",0.04444444444444445,"[1931, 2306, 2636, 3026, 3416]",[98],"[1.0, 0.0, 0.0]"
/Q?/P1:c/P2:raise2/P1:c/C:9/P1:raise4/P2:raise4,10,7,"[-11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0]",1,[355],"['c', 'f']",0.04444444444444445,"[5861, 6251, 6641, 6986, 7346]",[107],"[0.5, 0.5]"
/T?/P1:c/P2:raise2/P1:raise2/P2:c/C:9/P1:raise4/P2:raise4,2,8,"[-13.0, -9.0, 0.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[147],"['c', 'f']",0.04444444444444445,"[2033, 2393, 2738, 3128, 3518]",[142],"[1.0, 0.0]"
/9?/P1:raise2/P2:c/C:9/P1:raise4/P2:raise4,14,6,"[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 11.0, -7.0]",1,[113],"['c', 'f']",0.022222222222222227,"[395, 785, 1175, 1565]",[76],"[0.5, 0.5]"
/?T/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4/P1:raise4,18,9,"[-13.0, 9.0, 0.0, 9.0, 13.0, 9.0, 13.0, 9.0, 13.0, 9.0]",2,[551],"['c', 'f']",0.04444444444444445,"[539, 2444, 4364, 6239, 8114]",[158],"[0.5, 0.5]"
